Ariane ReinhartKatja DürrfeldPrinciples and DeclarationsDeclarations of Continental AG pursuant to Section 161 of the German Stock Corporation Act (AktG) of previous years:Principles and DeclarationsAnti-Corruption Hotline / OmbudspersonAnti-Corruption HotlineOmbudsperson serviceBrandOur BrandPersonalityPositioningThe Future in MotionOur LogoOur LogoUnmistakableHistoryOur Milestones150 Years of Continental150 Years of ContinentalRaising Heartbeats Challenge150 Years of ContinentalHistorical Anniversary PublicationHistorical Anniversary PublicationTransformation is the key to successDefining personalities behind the success storyThe Continentalers: Self-Image and the Interests of the Workforce Over the Course of TimeCaoutchouc – the metamorphosis of a key raw material for ContinentalThe Continental Tire: the Continuous Reinvention of a High-Tech ProductThe Continental Share: Life Cycles of a Security in the Changing Capital Market DevelopmentFrom Local Trademark to Global Brand – Brand and Marketing in Continental’s HistoryContinental as a global company|['41']
Duration: 2 years|['1']
Cookie|['39']
You can learn more about how we may use technology to assess the fraud risk associated with an attempted transaction here.Advertising|['13']
This cookie is used by Google Adsense to conduct experiments to test the effectiveness of advertisements on various websites that use the services of this service.|['2']
WeedmapsAdzerk|['28']
Military and Veteran Support|['41']
Data SecurityWe have put in place appropriate security measures to prevent your personal data from being accidentally lost, used or accessed in an unauthorised way, altered or disclosed|['34']
This cookie is used for Market and Audience Segmentation and Targeted advertising services.|['2']
Security and retention6|['24']
Exercising the right to delete: you may request that we delete the personal information we have collected from you, subject to certain limitations under applicable law.Exercising the right to opt-out from a sale: We do not sell Personal Data as defined by the CCPA and have not done so in the past 12 months|['35']
Search Icon|['41']
If you have any questions about this cookie policy or our treatment of your personal data, please contact us:|['9']
Learn more;The right to request that Stripe restrict the use of your Personal Data in certain circumstances, such as while Stripe considers another request that you have submitted (including a request that Stripe make an update to your Personal Data);The right to request that we export your Personal Data that we hold to another company, where technically feasible;Where the processing of your Personal Data is based on your previously given consent, you have the right to withdraw your consent at any time|['41', '9', '35']
We also use your personal information for data analytics, particularly to understand how you use our services|['13']
This policy explains how we use cookies and the choices you have|['9']
Distillery Opt-Out|['31']
To that end, we provide this page which details how we use cookies.|['9']
Integrated Air and Missile Defense|['41']
b|['24']
mautic_session_id|['0']
This includes technologies (i) that allow you to access our Services, (ii) that are required to identify irregular site behavior, prevent fraudulent activity, and improve security, or (iii) that allow you to use our other ancillary functions such as shopping carts, saved searches, or similar features|['13']
